name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 D. Perotti,MOC,AS Rome,"5'10""",79,85,344,378,403,77,41,2017
 S. El Shaarawy,AG,AS Rome,"5'10""",87,86,347,370,412,80,21,2017
 Alisson,G,AS Rome,"6'3""",35,44,96,94,227,55,385,2017
 Iago Falqué,MOC,Torino,"5'9""",79,81,355,396,409,103,54,2017
 A. Mirante,G,Bologne,"6'4""",43,44,90,101,264,42,386,2017
 S. Sorrentino,G,Chievo Vérone,"6'1""",41,33,85,91,245,34,390,2017
 J. Iličić,MOC,Fiorentina,"6'3""",75,69,376,405,348,84,52,2017
 J. Murillo,DC,Inter,"6'0""",78,76,276,247,374,246,60,2017
 C. Ansaldi,DG,Inter,"5'11""",83,79,329,344,387,235,57,2017
 S. Radu,DC,Lazio Rome,"6'0""",75,75,314,295,366,256,52,2017
 S. Milinković-Savić,MC,Lazio Rome,"6'3""",75,69,356,378,348,209,47,2017
 A. Romagnoli,DC,Milan,"6'1""",69,65,222,254,322,242,52,2017
 J. Kucka,MDC,Milan,"6'1""",69,69,355,370,341,228,54,2017
 E. Hysaj,DD,Naples,"6'0""",84,79,303,284,386,237,52,2017
 P. Zieliński,MD,Naples,"5'11""",83,83,344,387,395,189,50,2017
 F. Ghoulam,DG,Naples,"6'2""",84,77,330,360,370,231,48,2017
 N. Maksimović,DC,Naples,"6'4""",69,63,236,221,315,244,52,2017
 L. Tonelli,DC,Naples,"6'0""",77,75,228,221,380,246,54,2017
 A. Milik,BU,Naples,"6'1""",75,73,355,354,355,95,62,2017
 Bruno Peres,DLD,AS Rome,"5'10""",92,89,336,361,422,228,47,2017
 D. Zappacosta,DD,Torino,"6'0""",85,79,346,346,391,231,45,2017
 M. Benassi,MC,Torino,"6'0""",69,69,359,368,355,215,49,2017
 D. Baselli,MOC,Torino,"6'0""",72,72,360,393,373,186,49,2017
 A. Ljajić,MOC,Torino,"6'0""",79,83,346,404,397,93,45,2017
 Danilo,DC,Udinese,"6'1""",55,55,207,241,294,252,41,2017
 V. Birsa,MOC,Chievo Vérone,"6'0""",76,74,355,398,362,93,21,2017
 R. Saponara,MOC,Fiorentina,"6'0""",78,74,344,394,365,90,21,2017
 M. Sportiello,G,Fiorentina,"6'4""",38,48,93,95,275,49,388,2017
 Miguel Veloso,MC,Genoa,"5'11""",61,68,363,410,342,219,55,2017
 E. Berisha,G,Atalanta,"6'4""",28,28,66,80,192,35,381,2017
 R. Palacio,BU,Inter,"5'9""",79,83,375,371,402,94,82,2017
 S. Lulić,MD,Lazio Rome,"6'0""",81,78,361,373,387,222,46,2017
 K. Honda,MOC,Milan,"6'0""",76,77,362,420,377,140,19,2017
 J. Sosa,MOC,Milan,"5'10""",77,77,353,413,383,180,54,2017
 I. Abate,DLD,Milan,"5'11""",89,85,310,331,404,222,17,2017
 M. Fernández,MOC,Milan,"5'10""",75,79,340,414,388,168,45,2017
 C. Zapata,DC,Milan,"6'1""",69,65,215,230,315,244,19,2017
 R. Montolivo,MC,Milan,"5'11""",65,55,348,401,344,200,19,2017
 E. Giaccherini,MOC,Naples,"5'6""",74,84,354,382,415,186,60,2017
 V. Chiricheş,DC,Naples,"6'0""",69,68,313,266,341,239,55,2017
 Mário Rui,DG,AS Rome,"5'7""",84,88,290,342,427,226,49,2017
 T. Vermaelen,DC,AS Rome,"6'0""",67,69,330,316,323,230,52,2017
 Castán,DC,Torino,"6'1""",66,62,211,237,310,238,34,2017
 D. Zapata,BU,Udinese,"6'2""",78,69,343,296,344,66,40,2017
 A. Gamberini,DC,Chievo Vérone,"6'1""",69,65,224,241,323,243,62,2017
 O. El Kaddouri,MOC,Empoli,"6'1""",75,73,357,390,347,151,40,2017
 F. Quagliarella,BU,Sampdoria,"5'11""",68,76,362,381,367,51,26,2017
 Bruno Alves,DC,Cagliari,"6'2""",55,62,336,370,315,225,68,2017
 M. Vecino,MC,Fiorentina,"6'2""",69,69,330,347,342,214,20,2017
 M. Badelj,MDC,Fiorentina,"6'1""",64,60,337,354,334,224,52,2017
 S. Gentiletti,DC,Genoa,"6'0""",69,69,231,316,337,238,55,2017
 R. Gagliardini,MC,Inter,"6'2""",73,75,336,333,355,212,42,2017
 M. Andreolli,DC,Inter,"6'2""",66,62,192,208,310,240,47,2017
 S. Sturaro,MDC,Juventus,"5'11""",75,75,332,356,370,228,55,2017
 T. Rincón,MDC,Juventus,"5'10""",75,79,324,328,390,230,55,2017
 M. Lemina,MC,Juventus,"6'0""",79,79,332,372,382,196,60,2017
 W. Hoedt,DC,Lazio Rome,"6'2""",67,67,271,267,297,232,57,2017
 Luis Alberto,MOC,Lazio Rome,"6'0""",64,68,335,377,319,67,43,2017
 Bastos,DC,Lazio Rome,"5'11""",75,74,239,245,357,234,56,2017
 Wallace,DC,Lazio Rome,"6'3""",74,68,225,209,314,234,58,2017
 L. Antonelli,DG,Milan,"6'0""",79,75,321,324,362,232,47,2017
 A. Bertolacci,MOC,Milan,"5'10""",77,75,350,368,380,196,38,2017
 A. Diawara,MDC,Naples,"6'0""",76,76,290,331,373,207,52,2017
 L. Pavoletti,BU,Naples,"6'2""",68,68,342,253,337,58,56,2017
 L. Paredes,MC,AS Rome,"5'11""",69,75,345,389,372,211,48,2017
 Juan Jesus,DC,AS Rome,"6'1""",79,79,235,255,357,231,52,2017
 M. Valdifiori,MC,Torino,"6'1""",68,68,330,384,343,202,49,2017
 S. Widmer,DLD,Udinese,"6'0""",84,79,331,349,381,216,44,2017
 C. Théréau,BU,Udinese,"6'2""",78,68,383,353,352,60,47,2017
 S. Verdi,MOC,Bologne,"5'7""",79,89,326,371,423,76,53,2017
 L. Krejčí,MG,Bologne,"5'11""",84,86,331,390,400,125,58,2017
 I. Radovanovic,MDC,Chievo Vérone,"6'2""",68,55,308,343,314,214,27,2017
 L. Castro,MOC,Chievo Vérone,"5'11""",79,79,341,378,389,175,42,2017
 P. Hetemaj,MC,Chievo Vérone,"5'9""",78,78,343,374,400,216,47,2017
 J. De Guzmán,MOC,Chievo Vérone,"5'9""",78,79,344,390,393,147,46,2017
 Bruno Fernandes,MOC,Sampdoria,"5'10""",78,78,344,374,392,186,63,2017
 L. Muriel,MOC,Sampdoria,"5'10""",90,88,332,352,414,64,48,2017
 M. Borriello,BU,Cagliari,"6'1""",66,60,356,323,327,62,42,2017
 C. Tătăruşanu,G,Fiorentina,"6'6""",47,50,91,94,272,43,381,2017
 C. Sánchez,MDC,Fiorentina,"6'0""",68,66,299,331,325,217,44,2017
 Cristian Tello,MD,Fiorentina,"5'10""",91,90,329,360,407,76,56,2017
 N. Burdisso,DC,Genoa,"6'0""",55,68,221,208,306,236,52,2017
 L. Pellegrini,MC,Sassuolo,"6'1""",75,79,351,341,363,211,53,2017
 F. Magnanelli,MDC,Sassuolo,"5'11""",68,68,305,331,336,223,43,2017
 A. Masiello,DC,Atalanta,"6'0""",65,67,278,257,322,235,57,2017
 A. Paloschi,BU,Atalanta,"6'0""",76,78,351,297,377,44,58,2017
 A. Mounier,MG,Atalanta,"5'9""",79,86,350,369,397,88,58,2017
 G. Kondogbia,MC,Inter,"6'2""",70,69,303,354,342,218,53,2017
 Gabriel,BU,Inter,"5'10""",79,86,371,348,403,70,44,2017
 J. Biabiany,MD,Inter,"5'10""",96,94,335,326,430,80,36,2017
 D. Santon,DD,Inter,"6'1""",79,76,318,335,355,227,62,2017
 M. Pjaca,MD,Juventus,"6'1""",85,85,354,394,394,66,47,2017
 M. De Sciglio,DG,Milan,"6'0""",83,79,278,326,380,228,21,2017
 M. Pašalić,MC,Milan,"6'2""",69,65,346,358,332,200,64,2017
 G. Lapadula,BU,Milan,"5'10""",85,83,352,323,403,52,62,2017
 M. Storari,G,Milan,"6'2""",39,49,91,99,279,36,373,2017
 L. Ocampos,MOC,Milan,"6'2""",79,77,354,369,367,128,53,2017
 G. Gómez,DC,Milan,"6'1""",67,55,234,206,291,228,54,2017
 A. Poli,MOC,Milan,"5'11""",77,77,334,370,375,176,25,2017
 M. Rog,MOC,Naples,"5'11""",75,76,331,357,350,142,58,2017
 Emerson,DLG,AS Rome,"5'9""",79,79,297,342,389,204,52,2017
 L. Rossettini,DC,Torino,"6'2""",65,63,232,240,311,234,25,2017
 E. Moretti,DC,Torino,"6'0""",55,55,227,260,300,231,55,2017
 J. Iturbe,AG,Torino,"5'7""",90,93,301,360,433,74,47,2017
 L. De Silvestri,DD,Torino,"6'1""",76,74,327,336,352,225,64,2017
 J. Jankto,MOC,Udinese,"6'0""",83,82,326,350,391,190,61,2017
 T. Heurtaux,DC,Udinese,"6'1""",66,66,257,245,323,235,48,2017
 S. Kums,MC,Udinese,"5'9""",66,64,330,375,356,203,60,2017
 D. Gastaldello,DC,Bologne,"6'1""",54,52,232,234,279,234,37,2017
 M. Destro,BU,Bologne,"5'10""",78,76,350,307,372,54,55,2017
 D. Dainelli,DC,Chievo Vérone,"6'3""",34,30,201,240,198,233,55,2017
 B. Cesar,DC,Chievo Vérone,"6'3""",54,34,190,217,218,233,48,2017
 R. Meggiorini,BU,Chievo Vérone,"6'0""",78,78,353,338,384,74,28,2017
 M. Izco,MC,Chievo Vérone,"5'11""",75,69,326,348,357,206,52,2017
 L. Skorupski,G,Empoli,"6'2""",51,51,86,97,256,34,364,2017
 D. Praet,MOC,Sampdoria,"5'11""",74,77,353,368,371,159,46,2017
 P. Schick,BU,Sampdoria,"6'1""",78,77,353,347,378,60,57,2017
 R. Álvarez,MOC,Sampdoria,"6'2""",67,64,362,393,336,157,51,2017
 L. Cigarini,MC,Sampdoria,"5'9""",66,68,334,386,356,184,50,2017
 M. Isla,DLD,Cagliari,"5'9""",75,81,315,368,393,219,36,2017
 K. Babacar,BU,Fiorentina,"6'1""",78,70,344,318,350,70,50,2017
 N. Tomović,DC,Fiorentina,"6'0""",73,69,249,264,344,236,52,2017
 S. De Maio,DC,Fiorentina,"6'3""",68,65,179,175,299,234,34,2017
 S. Cristóforo,MDC,Fiorentina,"5'8""",64,72,261,304,369,228,64,2017
 D. Laxalt,MG,Genoa,"5'10""",88,86,303,347,403,163,49,2017
 P. Cannavaro,DC,Sassuolo,"6'1""",34,34,242,221,246,228,46,2017
 A. Aquilani,MOC,Sassuolo,"6'1""",55,53,363,397,310,172,56,2017
 A. Duncan,MDC,Sassuolo,"5'10""",77,75,328,336,372,221,39,2017
 M. Politano,AG,Sassuolo,"5'7""",79,85,320,349,411,36,48,2017
 A. Matri,BU,Sassuolo,"6'0""",69,68,352,298,348,68,21,2017
 S. Missiroli,MC,Sassuolo,"6'3""",68,67,338,352,315,194,58,2017
 Rafael Tolói,DC,Atalanta,"6'1""",64,64,223,290,321,231,63,2017
 M. Caldara,DC,Atalanta,"6'2""",66,61,215,190,328,232,43,2017
 A. Conti,DD,Atalanta,"6'0""",82,77,285,294,360,213,54,2017
 F. Kessié,MDC,Atalanta,"6'0""",75,73,313,323,364,215,54,2017
 J. Kurtić,MDC,Atalanta,"6'1""",69,69,325,357,340,216,54,2017
 E. Zukanović,DC,Atalanta,"6'2""",67,64,262,334,298,227,58,2017
 D. D'Ambrosio,DD,Inter,"5'11""",79,79,307,334,375,229,62,2017
 Y. Nagatomo,DG,Inter,"5'7""",79,89,305,323,418,226,61,2017
 J. Carrizo,G,Inter,"6'2""",48,59,78,93,294,37,372,2017
 F. Đorđević,BU,Lazio Rome,"6'1""",69,69,344,309,342,103,48,2017
 L. Vangioni,DG,Milan,"5'11""",83,87,317,335,386,220,45,2017
 I. Strinić,DLG,Naples,"6'1""",77,76,301,329,372,224,55,2017
 C. Maggio,DD,Naples,"6'0""",77,76,371,345,370,215,43,2017
 C. Grenier,MOC,AS Rome,"6'1""",55,60,358,392,333,158,52,2017
 M. López,BU,Torino,"6'3""",52,55,355,322,290,51,56,2017
 Felipe,DC,Udinese,"6'2""",54,50,209,238,291,236,39,2017
 E. Badu,DLD,Udinese,"5'8""",78,86,347,337,409,214,56,2017
 E. Hallfreðsson,MC,Udinese,"6'1""",68,68,332,374,339,206,50,2017
 S. Fofana,MC,Udinese,"6'0""",75,77,305,332,363,193,47,2017
 S. Taïder,MC,Bologne,"5'11""",74,76,326,360,376,212,58,2017
 G. Donsah,MC,Bologne,"5'9""",78,84,324,358,402,196,52,2017
 F. Viviani,MC,Bologne,"5'11""",74,74,318,378,369,194,53,2017
 M. Oikonomou,DC,Bologne,"6'2""",65,55,194,222,280,230,15,2017
 R. Inglese,BU,Chievo Vérone,"6'1""",69,55,332,281,304,38,55,2017
 N. Spolli,DC,Chievo Vérone,"6'4""",54,34,219,176,212,231,49,2017
 A. Bizzarri,G,Pescara,"6'4""",45,55,84,104,272,35,368,2017
 G. Stendardo,DC,Pescara,"6'3""",34,34,193,174,189,236,40,2017
 A. Gilardino,BU,Pescara,"6'0""",55,62,359,305,317,73,43,2017
 M. Maccarone,BU,Empoli,"5'11""",69,69,346,349,354,81,51,2017
 M. Silvestre,DC,Sampdoria,"6'1""",55,53,248,289,291,230,19,2017
 L. Torreira,MC,Sampdoria,"5'6""",75,79,278,322,405,200,39,2017
 K. Linetty,MC,Sampdoria,"5'9""",73,74,291,320,374,206,52,2017
 Rafael,G,Cagliari,"6'2""",31,43,69,83,198,53,362,2017
 A. Ioniţă,MC,Cagliari,"6'0""",68,68,339,359,344,210,53,2017
 P. Tachtsidis,MDC,Cagliari,"6'3""",55,54,327,339,279,210,62,2017
 S. Anđelković,DC,Palerme,"6'1""",68,64,230,223,307,228,49,2017
 A. Gazzi,DC,Palerme,"6'0""",55,55,291,296,306,226,48,2017
 A. Diamanti,MOC,Palerme,"5'11""",66,69,356,398,342,84,56,2017
 G. González,DC,Palerme,"6'1""",69,79,251,253,341,230,56,2017
 L. Rigoni,MC,Genoa,"6'1""",69,68,333,329,332,213,56,2017
 D. Cataldi,MC,Genoa,"5'11""",72,73,342,360,364,204,49,2017
 M. Pinilla,BU,Genoa,"6'2""",68,68,351,316,341,58,20,2017
 F. Peluso,DC,Sassuolo,"6'2""",67,63,282,297,313,240,28,2017
 G. Defrel,MOC,Sassuolo,"5'10""",87,89,341,350,401,51,59,2017
 L. Spinazzola,MG,Atalanta,"6'1""",79,78,328,329,362,194,65,2017
 A. Konko,DD,Atalanta,"6'0""",75,76,332,340,372,219,62,2017
 B. Dramé,DG,Atalanta,"5'11""",84,78,296,321,386,223,34,2017
 T. Sainsbury,DC,Inter,"6'0""",74,73,288,281,344,225,56,2017
 J. Lukaku,DLG,Lazio Rome,"6'1""",89,87,308,309,399,209,53,2017
 M. Locatelli,MC,Milan,"6'1""",69,65,330,350,324,204,59,2017
 Rafael,G,Naples,"6'1""",56,52,92,95,270,47,366,2017
 L. Sepe,G,Naples,"6'1""",46,49,89,92,246,49,359,2017
 A. Barreca,DLG,Torino,"5'11""",89,79,250,291,399,211,55,2017
 D. Padelli,G,Torino,"6'3""",39,49,67,83,223,43,361,2017
 G. Angella,DC,Udinese,"6'3""",54,53,255,231,240,227,60,2017
 R. De Paul,MOC,Udinese,"5'10""",69,73,311,371,353,127,56,2017
 Ryder,BU,Udinese,"5'11""",79,78,347,341,378,74,44,2017
 S. Scuffet,G,Udinese,"6'2""",50,50,108,110,276,62,358,2017
 D. Maietta,DC,Bologne,"6'0""",54,34,189,192,246,230,46,2017
 A. Masina,DG,Bologne,"6'3""",82,72,277,304,340,214,54,2017
 A. Nagy,MC,Bologne,"5'10""",75,77,322,368,382,200,47,2017
 Da Costa,G,Bologne,"6'1""",37,42,76,85,234,53,361,2017
 V. Torosidis,DD,Bologne,"6'1""",74,66,287,310,342,220,49,2017
 L. Rizzo,MC,Bologne,"6'2""",78,72,319,346,354,186,41,2017
 F. Helander,DC,Bologne,"6'4""",55,54,206,213,288,218,56,2017
 F. Cacciatore,DD,Chievo Vérone,"6'0""",78,76,292,278,372,229,47,2017
 M. Gobbi,DC,Chievo Vérone,"6'0""",69,55,317,322,323,232,48,2017
 S. Pellissier,BU,Chievo Vérone,"5'9""",60,54,345,326,327,76,42,2017
 S. Gakpé,AD,Chievo Vérone,"5'10""",89,89,344,326,413,66,60,2017
 C. Bovo,DC,Pescara,"5'11""",55,55,222,352,293,227,50,2017
 A. Costa,DC,Empoli,"6'0""",68,68,223,260,333,228,48,2017
 D. Croce,MC,Empoli,"5'9""",75,79,298,346,379,201,51,2017
 E. Barreto,MC,Sampdoria,"6'0""",68,68,325,370,339,209,61,2017
 F. Đuričić,MOC,Sampdoria,"5'11""",77,78,322,368,384,102,48,2017
 S. Padoin,MC,Cagliari,"5'10""",69,69,333,370,356,218,23,2017
 M. Sau,MD,Cagliari,"5'7""",91,89,347,363,448,62,15,2017
 Gabriel,G,Cagliari,"6'4""",34,38,73,76,247,43,360,2017
 S. Rajković,DC,Palerme,"6'3""",75,62,206,215,286,224,47,2017
 H. Milić,DG,Fiorentina,"6'0""",72,73,294,323,349,226,48,2017
 C. Salcedo,DC,Fiorentina,"6'0""",64,65,207,225,307,232,40,2017
 D. Lazović,MD,Genoa,"5'11""",88,87,328,355,381,87,55,2017
 G. Simeone,BU,Genoa,"5'11""",79,78,305,279,360,69,61,2017
 G. Pandev,MOC,Genoa,"6'0""",55,66,362,380,325,100,55,2017
 L. Orbán,DC,Genoa,"6'0""",68,64,298,306,323,237,65,2017
 Pol Lirola,DD,Sassuolo,"6'0""",83,81,308,318,377,216,51,2017
 A. Ragusa,AD,Sassuolo,"6'0""",88,87,338,329,400,83,56,2017
 T. Letschert,DC,Sassuolo,"6'2""",69,74,293,332,345,215,55,2017
 R. Freuler,MC,Atalanta,"5'11""",69,69,310,347,344,175,56,2017
 A. Petagna,BU,Atalanta,"6'2""",60,61,330,267,307,45,17,2017
 A. Acquah,DLD,Torino,"5'10""",79,79,300,321,390,208,39,2017
 Danilo Avelar,DG,Torino,"6'1""",75,68,310,370,346,225,20,2017
 J. Obi,MOC,Torino,"5'9""",77,85,311,326,409,213,62,2017
 C. Molinaro,DG,Torino,"6'0""",77,68,295,307,347,221,48,2017
 S. Perica,BU,Udinese,"6'4""",71,69,318,257,320,59,63,2017
 Samir,DC,Udinese,"6'2""",69,67,246,218,306,228,61,2017
 A. Adnan,DLG,Udinese,"6'1""",82,76,316,357,364,204,59,2017
 F. Di Francesco,MD,Bologne,"5'10""",79,78,320,364,381,86,42,2017
 E. Pulgar,MDC,Bologne,"6'1""",68,68,276,273,341,208,61,2017
 N. Rigoni,MC,Chievo Vérone,"6'2""",67,59,303,343,321,190,46,2017
 N. Frey,DC,Chievo Vérone,"6'0""",69,69,256,273,337,238,53,2017
 G. Caprari,MOC,Pescara,"5'7""",85,89,320,355,424,40,48,2017
 A. Cubas,MDC,Pescara,"5'7""",68,73,259,291,386,222,52,2017
 V. Laurini,DD,Empoli,"5'8""",77,79,248,283,386,220,58,2017
 M. Pasqual,DLG,Empoli,"5'10""",68,68,328,378,350,213,37,2017
 M. Pucciarelli,AD,Empoli,"5'9""",79,87,330,307,414,82,38,2017
 L. Mchedlidze,BU,Empoli,"6'3""",69,63,326,289,291,68,55,2017
 B. Bereszyński,DLD,Sampdoria,"6'0""",82,83,312,308,387,210,55,2017
 Dodô,MG,Sampdoria,"5'10""",79,77,305,356,383,195,55,2017
 J. Sala,DLD,Sampdoria,"6'0""",78,76,331,356,372,210,40,2017
 João Pedro,MOC,Cagliari,"6'0""",77,77,342,335,360,102,60,2017
 Diego Farías,AD,Cagliari,"5'8""",87,89,316,338,429,50,38,2017
 F. Melchiorri,BU,Cagliari,"6'1""",89,78,312,247,369,60,49,2017
 M. Jajalo,MC,Palerme,"5'11""",68,55,317,362,334,197,47,2017
 I. Nestorovski,BU,Palerme,"6'0""",69,68,312,289,343,83,66,2017
 R. Vitiello,DC,Palerme,"5'9""",64,68,278,237,341,227,34,2017
 F. Chiesa,MOC,Fiorentina,"5'9""",79,79,306,321,386,96,37,2017
 E. Muñoz,DC,Genoa,"6'1""",55,55,198,205,278,226,52,2017
 R. Palladino,MOC,Genoa,"6'0""",76,75,316,352,365,41,66,2017
 O. Hiljemark,MC,Genoa,"6'0""",73,72,281,353,346,186,57,2017
 Rubinho,G,Genoa,"6'0""",39,49,90,95,244,36,358,2017
 Claiton,DC,Crotone,"6'1""",54,54,183,187,287,221,60,2017
 L. Crisetig,MC,Crotone,"6'0""",64,54,299,344,322,188,20,2017
 L. Mazzitelli,MC,Sassuolo,"6'0""",66,66,307,335,332,202,45,2017
 S. Sensi,MC,Sassuolo,"5'6""",64,69,266,381,358,207,48,2017
 M. Gazzola,DLD,Sassuolo,"6'0""",69,76,272,301,350,211,48,2017
 B. Cristante,MC,Atalanta,"6'1""",64,59,293,352,304,189,19,2017
 T. Strakosha,G,Lazio Rome,"6'1""",46,41,84,77,231,41,359,2017
 Carlão,DC,Torino,"6'0""",69,66,256,273,345,211,65,2017
 L. Boyé,AT,Torino,"5'11""",75,75,330,305,360,88,54,2017
 Lucas Evangelista,MG,Udinese,"5'11""",76,76,316,336,358,173,59,2017
 E. Krafth,DD,Bologne,"5'11""",78,76,285,318,368,216,57,2017
 H. Campagnaro,DC,Pescara,"5'11""",55,55,239,248,293,218,65,2017
 C. Biraghi,DG,Pescara,"6'0""",78,78,284,304,360,220,49,2017
 L. Memushaj,MC,Pescara,"5'9""",68,76,294,350,386,178,53,2017
 J. Bahebeck,AD,Pescara,"6'0""",79,77,350,350,370,67,59,2017
 G. Bellusci,DC,Empoli,"6'0""",62,62,232,284,319,218,52,2017
 M. Büchel,MC,Empoli,"5'9""",75,79,292,344,384,176,29,2017
 M. Thiam,BU,Empoli,"6'1""",78,75,344,307,357,53,56,2017
 M. Škriniar,DC,Sampdoria,"6'2""",65,65,264,242,286,225,55,2017
 V. Regini,DC,Sampdoria,"6'1""",68,69,247,253,340,227,51,2017
 L. Ceppitelli,DC,Cagliari,"6'1""",67,55,213,166,289,224,51,2017
 D. Di Gennaro,MOC,Cagliari,"5'11""",76,74,323,370,367,146,54,2017
 M. Capuano,DC,Cagliari,"6'1""",69,65,212,225,333,210,50,2017
 E. Goldaniga,DC,Palerme,"6'2""",65,51,202,225,262,217,58,2017
 H. Aleesami,DLG,Palerme,"5'11""",79,75,262,320,353,209,55,2017
 I. Chochev,MC,Palerme,"6'2""",65,60,322,338,298,185,56,2017
 E. Lamanna,G,Genoa,"6'1""",33,29,109,108,208,42,353,2017
 D. Brivio,DC,Genoa,"6'1""",68,68,286,318,336,229,43,2017
 I. Cofie,MDC,Genoa,"5'11""",68,69,304,342,361,215,48,2017
 D. Falcinelli,BU,Crotone,"6'1""",69,76,301,268,347,41,44,2017
 D. Mesbah,DG,Crotone,"5'10""",77,77,320,352,367,206,45,2017
 G. Pegolo,G,Sassuolo,"6'0""",42,44,97,81,253,35,348,2017
 F. Ricci,MG,Sassuolo,"5'9""",79,79,297,317,378,141,47,2017
 A. Grassi,MC,Atalanta,"6'0""",74,69,316,338,349,186,49,2017
 H. Hateboer,DD,Atalanta,"6'2""",77,68,268,249,333,215,54,2017
 D. Calabria,DLD,Milan,"5'9""",77,79,269,312,368,208,56,2017
 M. Faraoni,DLD,Udinese,"5'11""",74,76,320,345,359,200,59,2017
 B. Petkovic,MOC,Bologne,"6'4""",62,61,315,353,286,56,59,2017
 V. Verre,MC,Pescara,"5'11""",69,75,294,326,369,156,46,2017
 S. Muntari,DC,Pescara,"5'10""",54,55,328,344,302,207,21,2017
 A. Dioussé,MC,Empoli,"5'9""",69,77,253,331,366,200,51,2017
 R. Krunic,MOC,Empoli,"6'0""",69,69,292,351,335,148,59,2017
 G. Marilungo,MD,Empoli,"5'9""",79,77,334,338,392,61,58,2017
 U. Ćosić,DC,Empoli,"6'1""",72,66,185,217,330,224,55,2017
 J. Mauri,MC,Empoli,"5'7""",69,79,303,342,396,180,48,2017
 F. Barba,DC,Empoli,"6'2""",55,55,206,207,281,226,51,2017
 C. Puggioni,G,Sampdoria,"6'2""",34,44,97,101,252,41,345,2017
 N. Murru,DG,Cagliari,"5'11""",79,78,255,273,361,220,25,2017
 D. Dessena,MDC,Cagliari,"6'0""",67,74,320,339,349,212,20,2017
 Thiago Cionek,DC,Palerme,"6'0""",69,68,199,210,324,217,47,2017
 T. Šunjić,DC,Palerme,"6'4""",63,49,209,170,262,219,59,2017
 B. Drągowski,G,Fiorentina,"6'3""",42,46,91,102,247,50,351,2017
 A. Rosi,DLD,Crotone,"6'0""",77,79,289,321,356,200,47,2017
 G. Ferrari,DC,Crotone,"6'2""",34,66,159,170,258,220,50,2017
 M. Rohdén,MC,Crotone,"6'0""",77,75,300,322,375,174,62,2017
 F. Ceccherini,DC,Crotone,"6'2""",67,64,162,175,318,217,51,2017
 L. Antei,DC,Sassuolo,"6'2""",55,55,183,222,278,222,57,2017
 P. Gollini,G,Atalanta,"6'2""",48,46,101,95,274,46,338,2017
 M. D'Alessandro,MD,Atalanta,"5'8""",88,88,296,306,412,67,51,2017
 A. Pešić,BU,Atalanta,"6'3""",53,66,335,296,291,129,60,2017
 F. Mattiello,DG,Juventus,"6'0""",75,68,320,341,351,212,34,2017
 Matheus Pereira,MOC,Juventus,"5'11""",69,75,308,350,357,108,48,2017
 B. Lobonţ,G,AS Rome,"6'1""",50,50,76,97,236,51,348,2017
 S. Lukic,MOC,Torino,"6'0""",75,74,322,363,351,199,48,2017
 A. Gnoukouri,MC,Udinese,"5'11""",69,69,302,314,331,194,45,2017
 Gabriel Silva,DLG,Udinese,"5'10""",78,77,310,331,375,192,43,2017
 I. Mbaye,DD,Bologne,"6'2""",78,74,281,317,357,200,47,2017
 A. Seculin,G,Chievo Vérone,"6'3""",31,30,77,82,205,35,339,2017
 W. Bressan,G,Chievo Vérone,"6'0""",34,35,93,93,207,49,341,2017
 A. Benali,MOC,Pescara,"5'8""",76,78,287,338,396,130,43,2017
 V. Fiorillo,G,Pescara,"6'3""",42,36,63,67,215,31,343,2017
 A. Coda,DC,Pescara,"6'2""",54,52,207,187,267,216,52,2017
 A. Budimir,BU,Sampdoria,"6'3""",68,55,313,239,296,82,64,2017
 B. Salamon,DC,Cagliari,"6'5""",62,53,230,300,272,208,57,2017
 N. Barella,MC,Cagliari,"5'8""",79,75,273,354,376,163,54,2017
 A. Rispoli,DLD,Palerme,"6'0""",78,76,292,306,349,197,60,2017
 C. Embalo,MG,Palerme,"5'10""",86,84,276,305,393,40,51,2017
 M. Olivera,DG,Fiorentina,"5'11""",72,70,288,342,333,210,47,2017
 A. Taarabt,MOC,Genoa,"5'11""",65,68,315,372,349,86,24,2017
 O. Ntcham,MC,Genoa,"5'11""",73,72,244,291,339,177,48,2017
 N. Ninković,MOC,Genoa,"6'0""",68,74,323,338,335,67,51,2017
 L. Capezzi,MC,Crotone,"5'10""",63,52,283,324,327,138,46,2017
 A. Stoian,AG,Crotone,"5'10""",78,70,322,362,381,90,45,2017
 N. Dussenne,DC,Crotone,"6'3""",47,50,258,193,271,211,61,2017
 M. Sampirisi,DC,Crotone,"6'2""",69,69,279,272,327,216,40,2017
 D. Biondini,MC,Sassuolo,"5'11""",68,68,303,312,344,190,54,2017
 P. Iemmello,BU,Sassuolo,"5'10""",84,84,308,310,378,47,51,2017
 B. Cabezas,MD,Atalanta,"6'0""",75,74,327,315,332,83,49,2017
 E. Yao Guy,DC,Inter,"6'0""",69,66,204,220,303,216,52,2017
 R. Mandragora,MDC,Juventus,"6'0""",65,55,287,332,329,194,66,2017
 P. De Ceglie,DG,Juventus,"6'0""",65,54,308,340,313,210,27,2017
 Patric,DD,Lazio Rome,"6'0""",68,69,280,279,323,202,57,2017
 I. Vargić,G,Lazio Rome,"6'4""",21,20,83,86,139,41,341,2017
 Ewandro,AG,Udinese,"5'7""",79,77,316,305,382,59,58,2017
 A. Balic,MOC,Udinese,"5'11""",55,65,308,340,320,140,48,2017
